@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute Linearity numeric
@attribute 'Close to Cam' numeric
@attribute 'Close to Other Face' numeric
@attribute Smile {0,1,2}

@data
1230,'2017/02/11 14:00:36:792',15,16.356916,34.912125,212.522949,249.950867,8.345654,34.066525,94.961121,356.983154,294.398315,99.95871,33.591103,0.859899,309.803467,243.907486,?,?,1,?
1231,'2017/02/11 14:00:36:931',15,17.643494,35.933819,212.432449,250.201935,1.298482,34.736706,98.218048,359.560242,296.806854,99.961876,34.151676,1.880794,312.833191,244.284653,?,?,1,?
1232,'2017/02/11 14:00:37:085',15,24.86058,36.163834,212.86499,250.040253,2.016541,33.905056,98.119064,360.619202,295.643555,99.940201,33.752312,0.968628,314.058624,244.501205,?,?,1,?
1233,'2017/02/11 14:00:37:245',15,36.111919,36.903568,214.381088,249.838715,12.117363,34.007607,97.35202,361.664063,294.87262,99.924278,34.118637,0,317.653809,245.514038,?,?,1,?
1234,'2017/02/11 14:00:37:392',15,40.541218,36.512772,215.841232,249.768478,72.180054,33.833488,96.860352,362.415771,294.294006,99.964951,33.655853,0,319.390045,244.987259,?,?,1,?
1235,'2017/02/11 14:00:37:546',15,33.654739,37.47641,219.445374,249.715363,97.639687,34.17028,94.605164,365.025452,294.555603,99.973434,33.818668,0,322.184875,244.494873,?,?,1,?
1236,'2017/02/11 14:00:37:745',15,46.031071,36.916283,220.203308,251.714233,99.113503,34.683735,96.225342,367.885681,295.749512,99.985275,34.178699,1.185913,324.548401,243.708588,?,?,1,?
1237,'2017/02/11 14:00:37:887',15,35.729832,35.864555,221.443634,252.426819,98.96386,34.350407,96.997314,369.285034,295.742157,99.990776,33.760448,0.212585,326.818909,244.395447,?,?,1,?
1238,'2017/02/11 14:00:38:033',15,54.736435,36.968044,223.412796,251.801025,98.443764,33.396042,98.022049,371.256378,294.504028,99.984619,34.138336,0,330.865723,243.926178,?,?,1,?
1239,'2017/02/11 14:00:38:171',15,70.632996,37.157726,225.228577,251.93222,98.512093,33.956165,97.934845,372.973907,294.907562,99.980537,34.377007,0.326447,333.108276,243.210556,?,?,1,?
1240,'2017/02/11 14:00:38:377',15,67.667648,37.879288,227.355179,251.077057,97.921455,34.324409,95.860535,373.763306,293.993988,99.967339,34.388546,0,333.74231,242.83493,?,?,1,?
1241,'2017/02/11 14:00:38:519',15,49.582081,37.041241,226.949646,251.4095,98.68618,33.5495,96.450241,375.045593,293.754181,99.941895,33.248089,0.656494,332.859802,240.953461,?,?,1,?
1242,'2017/02/11 14:00:38:622',15,48.675842,37.618824,227.738586,253.294815,99.224007,34.185768,99.01445,377.089752,294.6875,99.950668,31.989019,2.09375,335.86673,240.886597,?,?,1,?
1243,'2017/02/11 14:00:38:725',15,5.462525,37.211067,229.844559,253.689926,96.90638,34.91251,99.742188,380.4086,294.480896,99.91391,32.589142,2.140717,340.733459,241.008545,?,?,1,?
1244,'2017/02/11 14:00:38:882',15,1.172737,37.503162,234.775986,251.28479,93.893661,34.591064,100.164032,384.874573,295.327942,99.91185,32.997417,3.463348,341.933838,240.640411,?,?,1,?
1245,'2017/02/11 14:00:39:073',15,0.261651,37.405323,240.580521,250.385513,69.060638,34.388004,97.75119,388.427399,297.932007,99.881973,33.343063,5.221039,346.164124,241.873596,?,?,1,?
1246,'2017/02/11 14:00:39:258',15,0,37.180813,243.237518,252.96991,81.093628,34.337078,99.886841,395.804016,300.040955,99.754105,33.379139,6.198273,349.863159,242.876709,?,?,1,?
1247,'2017/02/11 14:00:39:409',15,0.080637,35.83374,248.001282,255.812775,96.566208,34.249393,102.476166,400.996216,301.333221,99.672592,32.127399,9.005066,354.233124,241.662048,?,?,1,?
1248,'2017/02/11 14:00:39:564',15,0.083384,36.395435,252.000885,255.276642,98.2612,34.04747,103.105743,405.937958,301.98703,99.813751,32.177689,7.146179,357.773865,242.252045,?,?,1,?
1249,'2017/02/11 14:00:39:717',15,0.022903,35.645405,258.180634,254.492371,98.734993,34.109463,97.598724,407.015686,302.000488,99.791328,32.872047,8.908264,362.030334,241.882935,?,?,1,?
1250,'2017/02/11 14:00:39:877',15,0.026975,34.741615,259.557861,254.684418,99.876068,34.092854,98.925354,407.575104,301.874207,99.851189,32.451,7.314789,366.170715,243.428589,?,?,1,?
1251,'2017/02/11 14:00:40:020',15,0.123388,35.012249,263.482056,259.117676,99.849495,34.284695,95.734467,410.108521,303.041382,99.639771,32.775356,8.563873,370.360229,243.463257,?,?,1,?
1252,'2017/02/11 14:00:40:158',15,0,34.814205,265.098816,260.842743,99.905624,34.57481,96.416656,412.69458,303.801208,99.334259,31.031689,8.143585,372.462769,244.040298,?,?,1,?
1253,'2017/02/11 14:00:40:340',15,0.297305,34.906315,271.012268,262.155487,99.912247,33.950829,92.488464,413.204041,302.916138,99.110878,31.749699,5.562622,371.512146,246.071289,?,?,1,?
1254,'2017/02/11 14:00:40:539',15,0.369373,34.705879,274.576874,262.201477,99.933113,34.354015,91.911865,415.411255,304.741028,99.348083,31.097488,9.800751,373.039154,243.166367,?,?,1,?
1255,'2017/02/11 14:00:40:692',15,1.520111,35.374718,278.592682,263.058228,99.988808,33.397987,88.680206,417.16925,305.282043,99.252968,31.872278,11.068207,381.30365,242.756363,?,?,1,?
1256,'2017/02/11 14:00:40:857',15,34.162304,33.39325,280.463013,262.455322,99.999687,33.461323,90.938293,419.376526,307.671112,99.777946,32.851479,10.881714,386.757324,244.956345,?,?,1,?
1257,'2017/02/11 14:00:41:011',15,86.01532,34.45483,283.267731,262.904846,99.999893,31.757565,88.844177,419.9599,307.209351,99.92868,34.33316,15.78241,387.663116,242.558807,?,?,1,?
1258,'2017/02/11 14:00:41:151',15,99.825592,34.859898,285.131836,264.317566,99.999954,32.528774,86.394379,421.872284,309.448029,99.98275,34.175125,20.128754,387.898804,240.153,?,?,1,?
1259,'2017/02/11 14:00:41:297',15,0,34.596054,285.889191,265.153564,99.999954,34.827888,85.301453,423.805481,309.282806,0,34.469021,23.726471,388.525391,237.249344,?,?,1,?
1260,'2017/02/11 14:00:41:438',15,99.995468,34.625816,287.660095,264.743652,99.999931,34.18364,85.246185,426.700439,310.606079,99.999596,35.161575,23.45816,392.884888,237.026718,?,?,1,?
1261,'2017/02/11 14:00:41:546',15,0,35.029381,288.179932,265.503418,99.999908,33.565178,87.787354,428.416016,311.707397,99.999535,36.29174,24.074249,396.2547,238.499725,?,?,1,?
1262,'2017/02/11 14:00:41:703',15,0,34.663761,289.162842,265.640747,99.999931,33.443298,87.484711,429.758972,312.141632,99.999252,35.280308,23.969757,398.638733,239.542786,?,?,1,?
1263,'2017/02/11 14:00:41:864',15,99.99881,34.686237,291.769226,266.503479,99.999985,33.889751,84.606079,429.524475,313.98584,99.986992,34.448902,23.803345,402.586548,240.162689,?,?,1,?
1264,'2017/02/11 14:00:42:033',15,0,33.768406,294.002563,268.416809,100,33.811699,84.618195,430.678955,315.145447,0,33.535629,24.195343,405.110901,240.526077,?,?,1,?
1265,'2017/02/11 14:00:42:169',15,0,33.056015,295.282959,269.62381,100,33.463524,87.851135,434.596771,318.302704,0,34.977596,26.391907,405.556885,240.379578,?,?,1,?
1266,'2017/02/11 14:00:42:307',15,0,33.570015,297.122864,270.711792,100,33.093239,87.576965,435.642212,319.160339,73.969299,36.27948,26.86734,404.216492,242.28801,?,?,1,?
1267,'2017/02/11 14:00:42:458',15,0,34.149555,298.966248,270.570801,100,32.522728,85.945465,435.108826,322.276917,0,36.320255,26.03421,405.520966,242.694794,?,?,1,?
1268,'2017/02/11 14:01:35:266',16,0.002742,36.629311,572.026001,398.820679,0.006509,41.439255,300.797974,373.957031,84.586594,0.000237,86.001617,206.383301,81.939766,205.65329,?,?,0,?
1269,'2017/02/11 14:01:35:421',16,0.003002,36.184494,571.258728,398.598572,0.00974,41.802166,301.973419,373.33905,83.859634,0.000229,85.749954,205.751617,82.61792,204.090424,?,?,0,?
1270,'2017/02/11 14:01:35:558',16,0.002388,36.657948,570.773193,398.083435,0.004095,41.206448,301.410645,371.731293,83.842903,0.000165,85.57579,203.495773,83.135803,202.398315,?,?,0,?
1271,'2017/02/11 14:01:35:689',16,0.004986,36.340656,570.318359,397.656311,0.004741,41.243568,300.493134,371.543945,84.003769,0.000063,86.141449,202.984894,84.39077,202.782898,?,?,0,?
1272,'2017/02/11 14:01:35:833',16,0.010967,36.429543,570.824097,398.192627,0.005285,40.969482,301.074066,370.336609,84.026978,0.000064,86.112061,201.66362,84.004089,203.3526,?,?,0,?
1273,'2017/02/11 14:01:36:030',16,0.007736,36.395565,571.311279,399.224487,0.003727,41.288216,301.305573,372.076691,84.300026,0.000085,85.776993,203.797546,84.444611,204.078735,?,?,0,?
1274,'2017/02/11 14:01:36:195',16,0.005929,36.711552,571.210693,400.166626,0.004865,41.300323,299.621582,375.033478,84.803474,0.000087,85.741295,207.847305,82.695694,202.11821,?,?,0,?
1275,'2017/02/11 14:01:36:333',16,0.000716,36.693554,572.002747,400.78656,0.004536,41.453232,299.426819,377.25235,84.856903,0.000107,85.696037,208.878693,84.684143,199.764893,?,?,0,?
1276,'2017/02/11 14:01:36:477',16,0.000297,36.877544,571.730957,401.251404,0.003823,41.221653,297.134552,379.468384,85.451782,0.000137,85.849167,210.338028,84.547623,199.313904,?,?,0,?
1277,'2017/02/11 14:01:36:631',16,0.000254,36.67046,572.128052,401.554382,0.006397,41.389683,298.598206,380.478088,85.029953,0.000217,85.723465,212.500854,83.527573,200.755341,?,?,0,?
1278,'2017/02/11 14:01:36:754',16,0.000311,36.694023,573.608948,401.346344,0.010951,41.241825,298.504669,381.636139,84.864029,0.000396,85.604546,214.205994,84.928688,201.813446,?,?,0,?
1279,'2017/02/11 14:01:36:892',16,0.001008,36.28038,575.050659,400.957489,0.008506,40.909058,296.031342,384.223663,86.177963,0.000543,84.482361,216.164139,84.333534,200.691071,?,?,0,?
1280,'2017/02/11 14:01:37:076',16,0.005456,36.531055,575.002441,400.071533,0.009766,41.256844,293.951447,386.61731,86.483673,0.000373,85.370811,215.256393,86.401314,201.471222,?,?,0,?
1281,'2017/02/11 14:01:37:220',16,0.008355,35.870953,573.107178,399.977997,0.005457,41.245319,292.624664,387.182556,85.904579,0.00028,86.408714,216.952271,85.957993,203.014557,?,?,0,?
1282,'2017/02/11 14:01:37:358',16,0.029873,36.324512,570.568726,401.083008,0.006045,41.34351,293.161804,387.952515,84.986626,0.00015,86.003357,217.737991,84.79454,202.233154,?,?,0,?
1283,'2017/02/11 14:01:37:515',16,0.130301,35.836384,568.18457,402.482544,0.006056,41.465828,293.340973,388.834167,84.545685,0.000073,87.83596,217.548065,87.804008,201.092926,?,?,0,?
1284,'2017/02/11 14:01:37:652',16,0.50586,35.70752,568.027222,403.438751,0.004405,41.486797,295.35199,388.916748,83.815186,0.000051,86.678612,213.314667,91.802399,201.015869,?,?,0,?
1285,'2017/02/11 14:01:37:785',16,3.143224,35.732845,567.274414,404.275787,0.00359,41.0243,297.377594,390.41861,82.927399,0.000029,85.38652,210.34549,94.469017,200.772705,?,?,0,?
1286,'2017/02/11 14:01:37:941',16,2.393536,36.195202,567.082825,404.827301,0.003722,41.5247,294.91095,392.627716,83.318466,0.000014,84.8843,199.93219,105.755814,200.681152,?,?,0,?
1287,'2017/02/11 14:01:38:095',16,3.733225,34.341179,566.949951,405.056976,0.003652,41.856899,295.337524,395.38797,83.02137,0.000009,83.527328,192.799606,116.773949,201.041611,?,?,0,?
1288,'2017/02/11 14:01:38:297',16,3.342007,35.668102,567.916504,404.034119,0.0038,41.15461,290.929901,398.746399,84.708572,0.000007,83.068962,190.096619,118.9375,202.098389,?,?,0,?
1289,'2017/02/11 14:01:38:457',16,0.807394,36.242012,567.536499,405.247375,0.004393,40.446815,286.93161,398.583649,87.629707,0.000009,81.801743,188.152588,121.263695,202.053207,?,?,0,?
1290,'2017/02/11 14:01:38:602',16,0.160122,35.66703,565.390564,401.08667,0.003389,40.902744,282.117004,400.625732,88.580193,0.000006,82.688499,193.539337,120.199417,201.887268,?,?,0,?
1291,'2017/02/11 14:01:38:762',16,0.0012,35.413391,566.064697,400.795288,0.009987,41.019314,281.744904,403.666809,87.676704,0.000011,82.15416,209.364349,107.436569,202.192902,?,?,0,?
1292,'2017/02/11 14:01:38:899',16,0.004452,35.666019,567.426025,401.591583,0.004565,41.764458,281.314972,406.754578,88.119736,0.000007,84.390228,218.964081,101.374504,200.809875,?,?,0,?
1293,'2017/02/11 14:01:39:058',16,0.013428,35.558365,569.04248,401.00116,0.002805,42.347622,282.433044,409.839294,86.642532,0.000004,85.58712,231.115814,93.533806,199.74295,?,?,0,?
1294,'2017/02/11 14:01:39:216',16,0.021858,35.553574,567.552673,401.281311,0.002502,41.775116,283.269073,410.438385,85.185745,0.000003,85.568634,233.875183,89.294922,199.510071,?,?,0,?
1295,'2017/02/11 14:01:39:353',16,0.01713,36.137375,567.21344,398.972778,0.001332,41.668045,284.151917,410.201965,84.547028,0.000001,86.834656,235.24881,87.896584,198.533722,?,?,0,?
1296,'2017/02/11 14:01:39:524',16,0.002932,35.851162,566.635132,400.401428,0.003976,41.600086,285.564728,409.22052,83.610443,0.000001,86.476982,230.859985,89.306908,200.974335,?,?,0,?
1297,'2017/02/11 14:01:39:684',16,0.001066,35.217983,566.426636,402.061584,0.003156,41.702366,285.751404,408.627716,83.307518,0.000002,84.056549,229.310623,92.480537,202.879761,?,?,0,?
1298,'2017/02/11 14:01:39:823',16,0.000683,35.956524,565.868652,401.625671,0.001418,41.467175,288.584534,407.682739,81.894402,0.000002,85.360237,228.049042,92.932861,202.606552,?,?,0,?
1299,'2017/02/11 14:01:39:984',16,0.000818,36.264164,564.829102,401.973328,0.000689,41.356857,288.702118,407.501495,81.324181,0.000003,84.229713,224.22641,97.364532,201.628479,?,?,0,?
1300,'2017/02/11 14:01:40:133',16,0.008476,35.838783,567.90564,402.118408,0.000152,41.636868,290.704742,408.153687,80.17485,0.000003,83.150047,220.962143,100.433884,201.713623,?,?,0,?
1301,'2017/02/11 14:01:40:276',16,0.007048,35.697025,568.409729,401.504211,0.000062,41.7192,290.493011,409.391998,79.695129,0.000002,84.184784,219.897903,102.357712,203.19223,?,?,0,?
1302,'2017/02/11 14:01:40:452',16,0.009504,36.059216,567.916077,401.672089,0.000081,41.555752,292.004944,409.450592,78.487923,0.000002,82.567253,220.072601,102.54509,202.473541,?,?,0,?
1303,'2017/02/11 14:01:40:623',16,0.025575,36.136185,568.827209,401.641663,0.000057,42.006378,292.554291,410.303375,77.678177,0.000001,82.199364,219.439941,105.505112,203.41069,?,?,0,?
1304,'2017/02/11 14:01:40:771',16,0.022693,35.356827,568.460083,401.320068,0.000107,41.059494,289.532166,411.307953,78.962036,0.000001,81.628769,218.877106,106.572998,205.471741,?,?,0,?
1305,'2017/02/11 14:01:40:933',16,0.479036,35.767429,567.681885,400.968506,0.000113,41.590282,285.797058,413.970154,81.173225,0.000002,81.086304,223.623199,106.571053,205.942352,?,?,0,?
1306,'2017/02/11 14:01:41:081',16,6.148966,35.951221,567.402466,400.907349,0.000432,41.19157,282.583618,416.637756,82.63607,0.000003,80.762993,229.46962,103.277443,207.840958,?,?,0,?
1307,'2017/02/11 14:01:41:236',16,4.25555,35.811989,568.132202,400.832092,0.000559,40.830929,280.947449,419.750305,84.053818,0.000011,79.791054,241.148392,95.359726,207.726929,?,?,0,?
1308,'2017/02/11 14:01:41:376',16,2.985611,36.040279,568.170166,400.416748,0.000402,41.710442,279.517914,421.400482,84.529648,0.000018,80.546654,243.332993,95.088066,207.599854,?,?,0,?
1309,'2017/02/11 14:01:41:513',16,1.631877,36.346176,568.47345,400.281555,0.000321,40.850113,277.019073,424.789764,85.113396,0.000064,79.863762,248.686996,92.760368,205.854156,?,?,0,?
1310,'2017/02/11 14:01:41:652',16,1.451362,36.334274,568.6698,399.554688,0.000234,41.428589,275.749176,427.507172,85.342598,0.00009,80.25563,252.133209,92.234222,205.974518,?,?,0,?
1311,'2017/02/11 14:01:41:807',16,0.967203,36.165253,567.663391,399.029907,0.000149,40.440464,273.839417,429.685425,85.93354,0.000071,80.053246,252.022964,92.341583,206.569824,?,?,0,?
1312,'2017/02/11 14:01:41:941',16,0.875411,35.886398,566.307007,398.785645,0.000148,41.419411,272.043976,433.961365,86.283531,0.000046,81.196075,256.649384,93.190933,206.764648,?,?,0,?
1313,'2017/02/11 14:01:42:077',16,0.599007,36.020149,565.934937,398.669189,0.000095,40.634964,270.888214,437.203979,86.28672,0.000036,80.277176,260.397491,93.643242,206.216278,?,?,0,?
1314,'2017/02/11 14:01:42:227',16,0.244554,35.776878,566.118164,399.657288,0.00004,40.773167,271.493225,441.213318,85.740021,0.000035,80.017303,266.391113,91.718155,205.599243,?,?,0,?
1315,'2017/02/11 14:01:42:391',16,0.246328,35.290268,566.191895,399.957153,0.00001,40.459587,270.812775,444.208557,85.571701,0.000023,81.041794,266.412231,92.67778,206.317703,?,?,0,?
1316,'2017/02/11 14:01:42:533',16,0.616876,35.363346,566.102478,399.653351,0.000004,41.135918,269.213531,448.048096,85.820908,0.000018,79.925072,269.426819,93.023712,203.861023,?,?,0,?
1349,'2017/02/11 14:02:56:938',17,11.160686,35.740547,249.13739,159.573273,4.246704,47.877651,270.086151,574.977661,72.798393,100,38.686623,283.159363,415.318604,391.250275,?,?,0,?
1348,'2017/02/11 14:02:56:779',17,21.185734,35.196556,249.778992,159.175201,34.528267,45.66869,271.925903,575.168823,72.649307,100,38.250214,283.20462,414.972046,390.722534,?,?,0,?
1347,'2017/02/11 14:02:56:551',17,14.45717,34.989471,249.647583,158.982437,54.273052,48.282543,269.941162,575.184692,73.12645,100,39.785103,281.921173,415.488464,390.185394,?,?,0,?
1346,'2017/02/11 14:02:56:410',17,8.207246,35.979343,248.335724,159.117569,37.420921,47.954517,272.596954,576.65918,72.759613,100,37.956974,283.719666,415.169617,389.800049,?,?,0,?
1345,'2017/02/11 14:02:56:271',17,12.538663,35.951679,247.582062,158.909088,17.327093,45.561836,275.053741,577.54187,72.785896,100,37.980377,283.520111,415.145874,389.219788,?,?,0,?
1344,'2017/02/11 14:02:56:131',17,5.377188,35.422844,247.102768,158.960144,6.895033,45.517448,276.810791,578.50769,73.88163,99.999985,38.32605,283.182861,415.81665,389.450378,?,?,0,?
1343,'2017/02/11 14:02:55:968',17,3.097881,35.42609,245.96875,160.177917,4.183951,47.388733,277.547089,578.229492,74.521309,99.999985,37.82439,283.103333,415.669556,389.657257,?,?,0,?
1342,'2017/02/11 14:02:55:822',17,1.796363,35.150742,246.335938,160.23819,0,47.671394,277.418823,578.136353,75.040222,99.999985,37.707024,281.703094,415.234497,389.410217,?,?,0,?
1341,'2017/02/11 14:02:55:657',17,0.645834,35.837181,246.165161,160.95871,12.790852,46.820026,277.213379,577.782593,74.885025,99.999954,37.338108,281.963959,416.034454,389.280823,?,?,0,?
1340,'2017/02/11 14:02:55:515',17,12.212016,35.603313,245.882111,161.087402,12.20516,48.144135,277.772369,578.222046,75.861382,99.999893,38.087173,280.775269,415.865112,389.050568,?,?,0,?
1339,'2017/02/11 14:02:55:358',17,97.041687,35.063267,245.904694,161.024017,11.28501,47.748222,278.03952,577.793396,76.815018,99.999702,38.270393,279.501343,415.70575,387.809784,?,?,0,?
1338,'2017/02/11 14:02:55:216',17,99.989525,34.966057,246.318512,160.672241,19.148449,48.32579,276.213928,576.893311,77.685463,99.999153,37.625042,275.567261,416.711945,385.645508,?,?,0,?
1337,'2017/02/11 14:02:55:066',17,99.999962,34.210926,246.556854,161.532974,55.577148,46.738125,278.316772,579.848877,77.783699,99.998642,37.802292,275.049225,416.44989,384.171753,?,?,0,?
1336,'2017/02/11 14:02:54:908',17,100,34.702507,246.855988,162.013245,68.653671,45.817326,279.613739,582.67926,78.938797,99.99707,38.594971,273.261963,416.254761,381.786499,?,?,0,?
1335,'2017/02/11 14:02:54:766',17,100,34.6866,247.908661,162.320038,86.954826,47.831867,278.632629,582.76532,80.700226,99.997665,38.135632,269.784454,417.312378,381.909363,?,?,0,?
1334,'2017/02/11 14:02:54:616',17,100,34.601448,247.7724,162.434052,93.826202,46.124306,281.618011,584.768982,81.635757,99.997498,37.634712,269.352844,418.684357,381.265991,?,?,0,?
1333,'2017/02/11 14:02:54:465',17,100,34.119236,247.610245,161.951889,88.640007,47.306156,281.263184,583.860718,84.581024,99.999428,38.337841,263.272736,420.610596,379.698669,?,?,0,?
1332,'2017/02/11 14:02:54:252',17,100,34.724957,247.527252,162.362289,89.86129,47.639503,279.537811,582.346802,86.50528,99.999786,38.012909,261.686371,421.642914,381.520569,?,?,0,?
1331,'2017/02/11 14:02:54:091',17,99.999985,34.619713,247.224121,162.588486,82.590256,47.864452,276.964935,578.926758,87.637909,99.999596,38.367729,259.530762,421.972168,382.13092,?,?,0,?
1330,'2017/02/11 14:02:53:941',17,99.999916,34.740944,247.382507,162.344345,87.899002,46.431755,277.677673,579.793823,88.332687,99.999573,38.707966,257.183838,422.85614,381.264893,?,?,0,?
1329,'2017/02/11 14:02:53:786',17,99.999725,35.100559,246.452835,163.521637,84.821472,46.467873,274.688141,577.013062,90.28759,99.999763,38.971642,252.655121,424.194916,380.706451,?,?,0,?
1328,'2017/02/11 14:02:53:622',17,99.998688,35.007488,246.815353,164.141235,74.767822,48.517101,273.591858,576.305176,91.097076,99.998734,39.3951,248.118378,427.079102,377.829712,?,?,0,?
1327,'2017/02/11 14:02:53:480',17,99.998726,35.006863,246.497803,163.209656,79.415634,47.940651,273.493347,577.03479,91.858009,99.991783,39.966885,244.170151,427.871521,375.967651,?,?,0,?
1326,'2017/02/11 14:02:53:320',17,99.999847,34.795773,246.397339,162.999268,89.534119,47.858337,273.204163,576.656311,92.202003,95.66291,40.826637,242.658295,429.781342,375.838013,?,?,0,?
1325,'2017/02/11 14:02:53:164',17,99.999977,35.199474,245.681641,163.688339,82.567101,47.028854,272.833771,575.605652,93.058395,1.48304,41.770317,242.468353,431.312317,378.004089,?,?,0,?
1324,'2017/02/11 14:02:53:021',17,99.999985,34.764141,245.730881,164.429138,83.856026,48.028225,272.224365,575.541626,93.896286,0.01542,43.302319,240.954712,431.833405,377.289886,?,?,0,?
1323,'2017/02/11 14:02:52:879',17,99.999413,34.187031,247.021973,163.783936,86.889771,46.740856,271.263947,574.599121,94.625053,0.001115,44.373169,239.051346,432.322266,377.065308,?,?,0,?
1322,'2017/02/11 14:02:52:726',17,99.85984,35.069675,246.91037,163.609573,72.279594,46.023888,269.875793,574.123108,94.157455,0.002488,45.060627,240.007538,432.250061,377.358521,?,?,0,?
1321,'2017/02/11 14:02:52:573',17,93.550262,34.993786,247.097687,164.761108,80.209442,45.193607,269.990814,572.968384,94.495598,0.006617,44.129894,238.499252,432.130524,377.252258,?,?,0,?
1320,'2017/02/11 14:02:52:417',17,38.111542,35.303455,246.739883,163.786713,95.317169,45.557564,269.567444,573.234375,98.24382,0.006642,43.130459,232.64946,429.310181,374.584015,?,?,0,?
1319,'2017/02/11 14:02:52:247',17,17.221842,34.828407,246.798981,163.075317,98.146111,44.44788,269.960693,572.40625,100.703278,0.005339,41.302608,229.141693,428.275421,373.68042,?,?,0,?
1318,'2017/02/11 14:02:52:103',17,38.188389,35.404999,246.479706,164.075241,99.070358,44.306183,270.031952,572.789429,105.273651,0.005058,40.547844,219.669754,421.444397,365.119324,?,?,0,?
1317,'2017/02/11 14:02:47:179',17,98.567024,33.87587,417.008667,338.067749,99.867996,44.53154,212.657333,574.727661,97.740585,0.000694,40.182739,270.734711,247.793808,174.472107,?,?,0,?
1350,'2017/02/11 14:07:13:828',18,0.000001,126.254097,121.270882,254.034714,87.114044,105.220543,261.802673,548.324097,277.4151,0.000161,140.70961,58.796265,325.928223,337.636353,?,?,1,?
1351,'2017/02/11 14:07:13:968',18,0.000001,127.276886,121.526474,254.109756,92.784279,106.726021,262.241455,548.547363,278.459137,0.000143,141.719177,57.955048,326.248138,337.361816,?,?,1,?
1352,'2017/02/11 14:07:14:097',18,0.000001,126.90741,122.65506,255.206818,93.077644,105.389587,259.509033,548.560547,278.546814,0.000089,140.715393,59.07486,325.307892,338.970764,?,?,1,?
1353,'2017/02/11 14:07:14:261',18,0.000001,126.274429,121.815422,252.920624,94.010147,104.446869,261.723389,548.202759,277.736877,0.00002,136.464539,57.754852,325.913208,340.066711,?,?,1,?
1354,'2017/02/11 14:07:14:416',18,0.000001,126.876701,123.395752,254.295593,92.561111,105.139091,260.139954,548.22583,277.382446,0.000016,132.721695,60.378815,325.004181,339.566925,?,?,1,?
1355,'2017/02/11 14:07:14:554',18,0.000001,127.025955,123.99437,254.151459,89.84166,105.026955,260.001312,549.188354,277.387634,0.000014,135.74382,60.34668,324.657715,339.015717,?,?,1,?
1356,'2017/02/11 14:07:14:690',18,0.000001,127.5933,124.169746,254.123596,87.525864,105.143959,258.431152,548.441284,277.046722,0.000034,136.433411,59.342957,325.361572,338.406616,?,?,1,?
1357,'2017/02/11 14:07:14:866',18,0,125.537003,122.770348,252.350555,84.26709,105.60022,259.855713,547.903809,277.014343,0.000297,136.171844,57.377472,325.717529,337.610474,?,?,1,?
1358,'2017/02/11 14:07:15:040',18,0.000001,126.45388,123.415581,254.466797,78.994003,106.011276,255.942505,546.469971,277.580536,0.00067,135.215561,56.339447,325.334351,337.128967,?,?,1,?
1359,'2017/02/11 14:07:15:192',18,0.000001,125.201088,123.586807,252.635315,72.719536,105.97744,257.123291,545.276428,276.736969,0.001129,136.299606,54.777008,325.09137,336.140411,?,?,1,?
1360,'2017/02/11 14:07:15:337',18,0,125.70697,125.220108,251.596054,74.506302,105.504143,255.228363,546.311768,277.472748,0.002617,137.742554,54.51828,326.248169,337.038422,?,?,1,?
1361,'2017/02/11 14:07:15:477',18,0,125.285629,125.287216,252.601837,73.284904,106.681862,256.888306,547.527344,276.981415,0.002934,135.771301,55.674774,325.689636,336.355133,?,?,1,?
1362,'2017/02/11 14:07:15:738',18,0,126.262856,127.408951,254.065308,79.914185,105.385612,250.050507,544.962524,277.949097,0.001735,134.389282,51.722687,325.508911,338.990997,?,?,1,?
1363,'2017/02/11 14:07:15:889',18,0,125.826752,127.376816,254.448273,76.212463,106.014389,253.854568,548.174194,277.580994,0.001007,136.520432,60.138702,323.79184,337.097076,?,?,1,?
1364,'2017/02/11 14:07:18:032',18,0,124.233635,116.933975,245.916992,42.858021,105.474449,263.746643,544.804565,273.575958,0.000519,138.342896,55.993286,323.739105,335.582336,?,?,1,?
1365,'2017/02/11 14:07:18:194',18,0,123.760803,121.775932,242.951965,25.219118,105.872978,256.561157,543.509644,273.859619,0.000182,137.918182,53.11731,324.284119,336.536285,?,?,1,?
1366,'2017/02/11 14:07:18:339',18,0,122.848976,117.910789,243.552811,28.724134,101.207222,256.801636,541.328003,270.823486,0.000168,137.594009,50.330933,324.827606,340.775879,?,?,1,?
1367,'2017/02/11 14:07:18:474',18,0,122.122673,117.304787,246.610031,24.868008,102.286522,254.048569,537.32605,272.989807,0.00022,137.137589,47.109985,323.768433,339.24115,?,?,1,?
1368,'2017/02/11 14:07:18:715',18,0,124.376518,113.996834,246.100662,28.743235,101.300171,257.703613,536.117676,273.418854,0.000225,137.403442,42.34552,325.368317,337.078003,?,?,1,?
